kind,alpha,frequency_MHz,area_m2,dipoles_per_tile,before_n,after_n,before_rate_as_printed,after_rate_per_year,ratio_after_removing_normalization
dish,-1.5,1600.0,0.9,,437,436,7.365290978756816,4093.240000070092,0.9965694701398836
dish,-1.5,1600.0,1.0,,436,435,7.737064775156313,4299.818325587153,0.9965616064697417
dish,-1.5,1600.0,1.1,,436,435,8.114701995049545,4509.687505399972,0.9965616064697419
dish,-1.5,1600.0,1.2000000000000002,,436,435,8.475529812463499,4710.214980196353,0.9965616064697417
dish,-1.5,1600.0,1.3000000000000003,,435,434,8.791278948435279,4885.651571532582,0.9965537066656207
dish,-1.5,1600.0,1.4000000000000001,,435,434,9.123141318346683,5070.080244379866,0.9965537066656208
dish,-1.5,1600.0,1.5000000000000002,,435,434,9.443348425206372,5248.031639622919,0.9965537066656208
dish,-1.5,1600.0,1.6,,434,433,9.719436450135843,5401.421350207158,0.9965457704778916
dish,-1.5,1600.0,1.7000000000000002,,434,433,10.018565776347112,5567.657688842619,0.9965457704778916
dish,-1.5,1600.0,1.8000000000000003,,434,433,10.309019134804139,5729.072497165918,0.9965457704778918
dish,-1.5,1600.0,1.9000000000000001,,433,432,10.554924810950821,5865.683715024815,0.9965377976546194
dish,-1.5,1600.0,2.0,,433,432,10.829124363922032,6018.064511793882,0.9965377976546187
dish,-1.5,1600.0,2.1,,433,432,11.096550419556259,6166.681075872061,0.9965377976546194
dish,-1.5,1600.0,2.2,,432,431,11.31835885945929,6289.896026756122,0.9965297879415379
dish,-1.5,1600.0,2.3000000000000003,,432,431,11.572735763706381,6431.259655457921,0.9965297879415381
dish,-1.5,1600.0,2.4000000000000004,,431,430,11.780616678480012,6546.7314315933345,0.9965217410820238
dish,-1.5,1600.0,2.5000000000000004,,431,430,12.02354154899884,6681.7297876850425,0.9965217410820238
dish,-1.5,1600.0,2.6,,431,430,12.261654596167743,6814.054114392043,0.9965217410820241
dish,-1.5,1600.0,2.7,,430,429,12.451769261524419,6919.648615321917,0.996513656817067
dish,-1.5,1600.0,2.8000000000000003,,430,429,12.680261150457783,7046.625236046455,0.996513656817067
dish,-1.5,1600.0,2.9000000000000004,,429,428,12.859717735302205,7146.293903717396,0.9965055348852433
dish,-1.5,1600.0,3.0000000000000004,,429,428,13.079557894760528,7268.461623387983,0.9965055348852435
dish,-1.5,1600.0,3.1,,429,428,13.29576358142468,7388.6096244841165,0.9965055348852433
dish,-1.5,1600.0,3.2,,428,427,13.461304292717013,7480.541257944643,0.9964973750226878
dish,-1.5,1600.0,3.3000000000000003,,428,427,13.670019131315492,7596.525558375762,0.9964973750226882
dish,-1.5,1600.0,3.4000000000000004,,427,426,13.826993859216191,7683.694302899652,0.9964891769630652
dish,-1.5,1600.0,3.5000000000000004,,427,426,14.02885846200618,7795.870956350662,0.9964891769630652
dish,-1.5,1600.0,3.6,,427,426,14.227859301778409,7906.456209689077,0.9964891769630652
dish,-1.5,1600.0,3.7,,426,425,14.373474392962848,7987.308851975363,0.996480940437539
dish,-1.5,1600.0,3.8000000000000003,,426,425,14.566415568248757,8094.525848725028,0.996480940437539
dish,-1.5,1600.0,3.9000000000000004,,425,424,14.704904132321433,8171.415786386989,0.9964726651747472
dish,-1.5,1600.0,4.0,,425,424,14.892235303993202,8275.514451683039,0.9964726651747469
dish,-1.5,1600.0,4.1,,424,423,15.024056638695775,8348.697016306704,0.9964643509007662
dish,-1.5,1600.0,4.2,,424,423,15.206173065387384,8449.897038691117,0.9964643509007665
dish,-1.5,1600.0,4.3,,424,423,15.386134040306773,8549.899301095496,0.9964643509007662
dish,-1.5,1600.0,4.3999999999999995,,423,422,15.50898543847001,8618.094174855456,0.9964559973390856
dish,-1.5,1600.0,4.5,,423,422,15.68423377434136,8715.476861074223,0.9964559973390854
dish,-1.5,1600.0,4.6,,422,421,15.801346302763749,8780.480454170514,0.9964476042105745
dish,-1.5,1600.0,4.7,,422,421,15.972176632897327,8875.407325968457,0.9964476042105745
dish,-1.5,1600.0,4.8,,421,420,16.08385915435469,8937.391348933355,0.9964391712334527
dish,-1.5,1600.0,4.9,,421,420,16.250535721655737,9030.009277029485,0.9964391712334529
dish,-1.5,1600.0,5.0,,420,419,16.357067153699248,9089.128794533914,0.9964306981232567
dish,-1.5,1600.0,5.1,,420,419,16.51982804959057,9179.570114580421,0.9964306981232567
dish,-1.5,1600.0,5.2,,420,419,16.681000920372014,9269.129016977298,0.9964306981232565
dish,-1.5,1600.0,5.3,,419,418,16.780522063456594,9324.350245884298,0.99642218459281
dish,-1.5,1600.0,5.4,,419,418,16.938089107764537,9411.904751207798,0.99642218459281
dish,-1.5,1600.0,5.5,,418,417,17.03304392245557,9464.586572780943,0.9964136303521886
dish,-1.5,1600.0,5.6,,418,417,17.187192258296626,9550.240685824965,0.9964136303521886
dish,-1.5,1600.0,5.7,,417,416,17.277782761939832,9600.49541741171,0.9964050351086899
dish,-1.5,1600.0,5.8,,417,416,17.428683293055766,9684.344130954676,0.9964050351086899
dish,-1.5,1600.0,5.9,,416,415,17.515095138852914,9732.274993136845,0.9963963985667986
dish,-1.5,1600.0,6.0,,416,415,17.66290446938573,9814.405352115362,0.9963963985667988
dish,-1.5,1600.0,6.1,,415,415,17.74530880959162,9895.854095995177,0.9999999999999996
dish,-1.5,1600.0,6.2,,415,414,17.89017087693491,9940.599513449224,0.9963877204281529
dish,-1.5,1600.0,6.3,,415,414,18.033869337002812,10020.444968926458,0.9963877204281529
dish,-1.5,1600.0,6.4,,414,413,18.110773434172028,10063.088343300284,0.9963790003915092
dish,-1.5,1600.0,6.5,,414,413,18.251715430916622,10141.401495948188,0.9963790003915087
dish,-1.5,1600.0,6.6,,413,412,18.324981470172506,10182.021569274559,0.9963702381527079
dish,-1.5,1600.0,6.7,,413,412,18.463285179177973,10258.868105272233,0.9963702381527079
dish,-1.5,1600.0,6.8,,412,411,18.533044959947222,10297.538160729202,0.9963614334046401
dish,-1.5,1600.0,6.9,,412,411,18.668819998246974,10372.979009288507,0.9963614334046401
dish,-1.5,1600.0,7.0,,411,410,18.7351964686677,10409.767409457492,0.9963525858372076
dish,-1.5,1600.0,7.1,,411,410,18.868544745569874,10483.859215717708,0.9963525858372079
dish,-1.5,1600.0,7.2,,410,409,18.931652849967193,10518.829873681556,0.9963436951372908
dish,-1.5,1600.0,7.3,,410,409,19.062669311857192,10591.625412676187,0.9963436951372908
dish,-1.5,1600.0,7.4,,409,409,19.122616735423637,10663.924036368622,0.9999999999999998
dish,-1.5,1600.0,7.5,,409,408,19.251390020274922,10696.386746416227,0.9963347609887072
dish,-1.5,1600.0,7.6,,409,408,19.37930764025323,10767.459865475585,0.9963347609887073
dish,-1.5,1600.0,7.7,,408,407,19.434890860515047,10798.245507286229,0.9963257830721791
dish,-1.5,1600.0,7.8,,408,407,19.560684347604678,10868.137793616026,0.9963257830721791
dish,-1.5,1600.0,7.9,,407,406,19.613344581038536,10897.29773685766,0.9963167610652903
dish,-1.5,1600.0,8.0,,407,406,19.73708930753786,10966.051086010197,0.9963167610652903
dish,-1.5,1600.0,8.1,,406,405,19.78691365898995,10993.633767057157,0.9963076946424518
dish,-1.5,1600.0,8.2,,406,405,19.908680430802868,11061.287536481672,0.9963076946424521
dish,-1.5,1600.0,8.3,,405,404,19.955751164186022,11087.338700420545,0.9962985834748607
dish,-1.5,1600.0,8.4,,405,404,20.075606603165628,11153.92992197473,0.9962985834748607
dish,-1.5,1600.0,8.5,,404,403,20.120001531037442,11178.492839172233,0.9962894272304595
dish,-1.5,1600.0,8.6,,404,403,20.238008417003424,11244.056409220118,0.9962894272304595
dish,-1.5,1600.0,8.7,,403,402,20.279801250165633,11267.172069667655,0.9962802255738987
dish,-1.5,1600.0,8.8,,403,402,20.396018827682155,11331.740919591064,0.9962802255738983
dish,-1.5,1600.0,8.9,,402,401,20.435279489737006,11353.44820776944,0.9962709781664922
dish,-1.5,1600.0,9.0,,402,401,20.5497637439958,11417.05345730787,0.996270978166492
dish,-1.5,1600.0,9.1,,401,401,20.586558655088186,11480.306315057456,0.9999999999999996
dish,-1.5,1600.0,9.2,,401,400,20.69936256062207,11500.0604054123,0.9962616846661789
dish,-1.5,1600.0,9.3,,401,400,20.81155504936571,11562.391812662489,0.9962616846661791
dish,-1.5,1600.0,9.4,,400,399,20.844928639436013,11580.824793314649,0.9962523447274789
dish,-1.5,1600.0,9.5,,400,399,20.955512591242528,11642.261960741585,0.9962523447274789
dish,-1.5,1600.0,9.6,,399,398,20.986569745587083,11659.40653919598,0.9962429580014506
dish,-1.5,1600.0,9.700000000000001,,399,398,21.09559162073815,11719.975292425368,0.9962429580014508
dish,-1.5,1600.0,9.8,,398,397,21.124388443453913,11735.862670108298,0.9962335241356485
dish,-1.5,1600.0,9.9,,398,397,21.231892386816035,11795.587547785597,0.9962335241356488
dish,-1.5,1600.0,10.0,,397,396,21.25848245691972,11810.24752224216,0.9962240427740774
dish,-1.5,1600.0,10.1,,397,396,21.36451045858236,11869.151865318488,0.9962240427740776
dish,-1.5,1600.0,10.200000000000001,,396,395,21.388944997839868,11882.612923513736,0.9962145135571491
dish,-1.5,1600.0,10.3,,396,395,21.49353703964852,11940.71895669198,0.9962145135571489
dish,-1.5,1600.0,10.4,,395,394,21.51586506608503,11953.008360351958,0.9962049361216357
dish,-1.5,1600.0,10.5,,395,394,21.619059255556575,12010.337266519782,0.9962049361216357
dish,-1.5,1600.0,10.6,,394,393,21.63932772412487,12021.481130333803,0.9961953101006246
dish,-1.5,1600.0,10.700000000000001,,394,393,21.741160417050626,12078.053118709086,0.9961953101006248
dish,-1.5,1600.0,10.8,,393,392,21.759414348757588,12088.0764821159,0.9961856351234709
dish,-1.5,1600.0,10.9,,393,392,21.85992026164255,12143.910850743,0.9961856351234711
dish,-1.5,1600.0,11.0,,392,391,21.876202862280383,12152.837743938107,0.9961759108157502
dish,-1.5,1600.0,11.1,,392,391,21.97541517563176,12207.95293709802,0.9961759108157502
dish,-1.5,1600.0,11.200000000000001,,392,391,22.07418158417496,12262.82041776335,0.9961759108157502
dish,-1.5,1600.0,11.3,,391,390,22.08771839848857,12270.220102858077,0.9961661367992097
dish,-1.5,1600.0,11.4,,391,390,22.185236393180322,12324.393523456332,0.9961661367992097
dish,-1.5,1600.0,11.5,,390,389,22.19690021129326,12330.751428465675,0.9961563126917203
dish,-1.5,1600.0,11.6,,390,389,22.29319957976128,12384.247347445084,0.9961563126917203
dish,-1.5,1600.0,11.700000000000001,,389,388,22.303028110734065,12389.584446445704,0.9961464381072249
dish,-1.5,1600.0,11.8,,389,388,22.39813740408712,12442.418734946303,0.9961464381072251
dish,-1.5,1600.0,11.9,,388,387,22.40616697000184,12446.755230845536,0.9961365126556905
dish,-1.5,1600.0,12.0,,388,387,22.50011357478565,12498.943112694255,0.9961365126556907
dish,-1.5,1600.0,12.1,,387,386,22.506379187775014,12502.29848005484,0.9961265359430547
dish,-1.5,1600.0,12.200000000000001,,387,386,22.599189392607713,12553.85456880339,0.9961265359430548
dish,-1.5,1600.0,12.3,,386,385,22.603724826361297,12556.247593597955,0.9961165075711734
dish,-1.5,1600.0,12.4,,386,385,22.69542388372256,12607.185926867025,0.9961165075711732
dish,-1.5,1600.0,12.5,,385,384,22.698261739951406,12608.634743429819,0.99610642713777
dish,-1.5,1600.0,12.6,,385,384,22.788873923550163,12658.968814795751,0.99610642713777
dish,-1.5,1600.0,12.700000000000001,,384,383,22.790045693841876,12659.49094021181,0.996096294236379
dish,-1.5,1600.0,12.8,,384,383,22.879594351943965,12709.23372884772,0.996096294236379
dish,-1.5,1600.0,12.9,,383,382,22.879130475397062,12708.846094995652,0.9960861084562942
dish,-1.5,1600.0,13.0,,383,382,22.967638080456123,12758.010093257815,0.9960861084562942
dish,-1.5,1600.0,13.1,,383,382,23.055805921272707,12806.985360070117,0.9960861084562942
dish,-1.5,1600.0,13.200000000000001,,382,381,23.053056192344805,12805.326315832206,0.9960758693825096
dish,-1.5,1600.0,13.3,,382,381,23.140213615470024,12853.739820516941,0.9960758693825098
dish,-1.5,1600.0,13.4,,381,380,23.13589803591887,12851.209839839363,0.9960655765956671
dish,-1.5,1600.0,13.5,,381,380,23.222065552185274,12899.072984429566,0.9960655765956671
dish,-1.5,1600.0,13.6,,380,379,23.216211311758432,12895.68719249671,0.9960552296719957
dish,-1.5,1600.0,13.700000000000001,,380,379,23.30140870380104,12943.01097425612,0.9960552296719957
dish,-1.5,1600.0,13.8,,379,378,23.294042154298577,12938.784030323908,0.9960448281832555
dish,-1.5,1600.0,13.9,,379,378,23.37828851302974,12985.579062020997,0.9960448281832555
dish,-1.5,1600.0,14.0,,378,377,23.369435208218523,12980.525181608522,0.9960343716966777
dish,-1.5,1600.0,14.1,,378,377,23.452748966974365,13026.801710496322,0.996034371696678
dish,-1.5,1600.0,14.200000000000001,,377,376,23.442433700037657,13020.934686207293,0.9960238597749059
dish,-1.5,1600.0,14.3,,377,376,23.524832666575644,13066.70261180882,0.9960238597749057
dish,-1.5,1600.0,14.4,,376,375,23.513079505283823,13060.035832886027,0.9960132919759319
dish,-1.5,1600.0,14.5,,376,375,23.594580891794827,13105.304723676129,0.9960132919759321
dish,-1.5,1600.0,14.6,,375,375,23.58141321156633,13150.417782129532,1.0
dish,-1.5,1600.0,14.700000000000001,,375,374,23.662033662850256,13142.630303449463,0.9960026678530384
dish,-1.5,1600.0,14.8,,375,374,23.7423803581082,13187.257359894615,0.9960026678530384
dish,-1.5,1600.0,14.9,,374,373,23.727229797798014,13178.700940123988,0.9959919869547317
dish,-1.5,1600.0,15.0,,374,373,23.806718227479358,13222.850815684587,0.9959919869547317
dish,-1.5,1600.0,15.1,,373,372,23.790206966722153,13213.537584464446,0.9959812488246803
dish,-1.5,1600.0,15.200000000000001,,373,372,23.868852493518677,13257.21881958903,0.9959812488246805
dish,-1.5,1600.0,15.3,,372,371,23.851001742777132,13247.160577380986,0.9959704530016498
dish,-1.5,1600.0,15.4,,372,371,23.928819247221664,13290.381444505361,0.9959704530016498
dish,-1.5,1600.0,15.5,,371,370,23.909649650305074,13279.589676678865,0.9959595990194354
dish,-1.5,1600.0,15.6,,371,370,23.98665355223972,13322.358192159065,0.9959595990194352
dish,-1.5,1600.0,15.700000000000001,,370,369,23.966185210231753,13310.844082295398,0.9959486864067955
dish,-1.5,1600.0,15.8,,370,369,24.042389489055193,13353.168017662028,0.9959486864067955
dish,-1.5,1600.0,15.9,,369,368,24.02064198292869,13340.942460128364,0.9959377146873848
dish,-1.5,1600.0,16.0,,369,368,24.096060196706574,13382.829352708983,0.995937714687385
dish,-1.5,1600.0,16.1,,368,368,24.073052608713546,13424.585552001317,0.9999999999999998
dish,-1.5,1600.0,16.200000000000003,,368,367,24.147697912229376,13411.360127504096,0.9959266833796834
dish,-1.5,1600.0,16.3,,368,367,24.222113182352267,13452.68953249463,0.9959266833796834
dish,-1.5,1600.0,16.400000000000002,,367,366,24.197334007964884,13438.777791502318,0.9959155919969259
dish,-1.5,1600.0,16.500000000000004,,367,366,24.27099425143802,13479.687407569012,0.9959155919969259
dish,-1.5,1600.0,16.6,,366,365,24.244999026877434,13465.099333043623,0.9959044400470317
dish,-1.5,1600.0,16.700000000000003,,366,365,24.31791648182431,13505.595963828551,0.9959044400470317
dish,-1.5,1600.0,16.8,,365,364,24.290722716009576,13490.341297952144,0.9958932270325315
dish,-1.5,1600.0,16.900000000000002,,365,364,24.36290927252365,13530.431553638811,0.9958932270325315
dish,-1.5,1600.0,17.000000000000004,,364,363,24.33453405819504,13514.51980716674,0.995881952450492
dish,-1.5,1600.0,17.1,,364,363,24.40600127244945,13554.210112322962,0.9958819524504918
dish,-1.5,1600.0,17.200000000000003,,363,362,24.37646130213999,13537.650573464542,0.9958706157924425
dish,-1.5,1600.0,17.3,,363,362,24.44722040976542,13576.947174478537,0.9958706157924427
dish,-1.5,1600.0,17.400000000000002,,363,362,24.51777530512453,13616.13036467912,0.9958706157924425
dish,-1.5,1600.0,17.500000000000004,,362,361,24.486593919751886,13598.657889469669,0.9958592165442981
dish,-1.5,1600.0,17.6,,362,361,24.55645595592632,13637.455851020031,0.9958592165442981
dish,-1.5,1600.0,17.700000000000003,,361,360,24.524148371280244,13619.357036145611,0.9958477541862805
dish,-1.5,1600.0,17.8,,361,360,24.59332805277379,13657.77560904133,0.9958477541862805
dish,-1.5,1600.0,17.900000000000002,,360,359,24.559909691980664,13639.059036832807,0.9958362281928407
dish,-1.5,1600.0,18.000000000000004,,360,359,24.628417244000982,13677.103905816146,0.9958362281928409
dish,-1.5,1600.0,18.1,,359,358,24.59390319218169,13657.777970644216,0.9958246380325789
dish,-1.5,1600.0,18.200000000000003,,359,358,24.66174857126511,13695.454671109967,0.9958246380325786
dish,-1.5,1600.0,18.3,,358,357,24.62615358769494,13675.527586146634,0.9958129831681604
dish,-1.5,1600.0,18.400000000000002,,358,357,24.693346491813667,13712.841509760274,0.9958129831681604
dish,-1.5,1600.0,18.500000000000004,,358,357,24.76035705325738,13750.054173862416,0.9958129831681604
dish,-1.5,1600.0,18.6,,357,356,24.723234899695292,13729.27771346894,0.9958012630562354
dish,-1.5,1600.0,18.700000000000003,,357,356,24.789606119519473,13766.134901164838,0.9958012630562354
dish,-1.5,1600.0,18.8,,356,355,24.75143714597567,13744.776272041574,0.9957894771473533
dish,-1.5,1600.0,18.900000000000002,,356,355,24.817178130679178,13781.28304622702,0.9957894771473533
dish,-1.5,1600.0,19.000000000000004,,355,354,24.777976058015646,13759.349884105428,0.995777624885876
dish,-1.5,1600.0,19.1,,355,354,24.843095686892134,13795.511181377522,0.9957776248858762
dish,-1.5,1600.0,19.200000000000003,,354,353,24.802873957864513,13773.010967335535,0.9957657057098926
dish,-1.5,1600.0,19.300000000000004,,354,353,24.867380891142933,13808.831602517661,0.9957657057098929
dish,-1.5,1600.0,19.400000000000002,,354,353,24.931720923366843,13844.559557712048,0.9957657057098929
dish,-1.5,1600.0,19.500000000000004,,353,352,24.890055366429692,13821.25633867561,0.9957537190511293
dish,-1.5,1600.0,19.6,,353,352,24.953794408991428,13856.650138852352,0.9957537190511291
dish,-1.5,1600.0,19.700000000000003,,352,351,24.911140272180774,13832.797161133683,0.9957416643348579
dish,-1.5,1600.0,19.800000000000004,,352,351,24.97428648317748,13867.861342004884,0.9957416643348579
dish,-1.5,1600.0,19.900000000000002,,351,350,24.930656319945847,13843.465592152193,0.9957295409798066
dish,-1.5,1600.0,20.000000000000004,,351,350,24.993217663782342,13878.204581759395,0.9957295409798066
dish,-1.5,1600.0,20.1,,350,349,24.948623788400415,13853.272913311643,0.9957173483980651
dish,-1.5,1600.0,20.200000000000003,,350,349,25.010608042413406,13887.691035708007,0.9957173483980651
dish,-1.5,1600.0,20.300000000000004,,350,349,25.07243905900121,13922.024069648603,0.9957173483980651
dish,-1.5,1600.0,20.400000000000002,,349,348,25.026477298492438,13896.331652264706,0.9957050859949899
dish,-1.5,1600.0,20.500000000000004,,349,348,25.087741716475882,13930.349650907776,0.9957050859949899
dish,-1.5,1600.0,20.6,,348,347,25.04084471272018,13904.137158151478,0.9956927531691064
dish,-1.5,1600.0,20.700000000000003,,348,347,25.101549879894097,13937.844206786542,0.9956927531691067
dish,-1.5,1600.0,20.800000000000004,,347,346,25.05372917997262,13911.118065568466,0.9956803493120131
dish,-1.5,1600.0,20.900000000000002,,347,346,25.113882277795028,13944.518157020164,0.9956803493120131
dish,-1.5,1600.0,21.000000000000004,,346,345,25.065149221658388,13917.284679064525,0.9956678738082784
dish,-1.5,1600.0,21.1,,346,345,25.12475727069147,13950.381716717115,0.9956678738082783
dish,-1.5,1600.0,21.200000000000003,,346,345,25.184224234991355,13983.400417856394,0.9956678738082786
dish,-1.5,1600.0,21.300000000000004,,345,344,25.13419286268748,13955.44490281842,0.9956553260353419
dish,-1.5,1600.0,21.400000000000002,,345,344,25.193124228140885,13988.16580331146,0.9956553260353419
dish,-1.5,1600.0,21.500000000000004,,344,343,25.142206712622343,13959.717540293641,0.9956427053634088
dish,-1.5,1600.0,21.6,,344,343,25.20060912978559,13992.144337853144,0.995642705363409
dish,-1.5,1600.0,21.700000000000003,,343,342,25.148816144764563,13963.209268086735,0.995630011155345
dish,-1.5,1600.0,21.800000000000004,,343,342,25.206696120389793,13995.345580485486,0.9956300111553452
dish,-1.5,1600.0,21.900000000000002,,343,342,25.264443495319195,14027.408269885276,0.9956300111553457
dish,-1.5,1600.0,22.000000000000004,,342,341,25.211402060620994,13997.778912400689,0.9956172427665708
dish,-1.5,1600.0,22.1,,342,341,25.26863573713872,14029.555976933338,0.9956172427665706
dish,-1.5,1600.0,22.200000000000003,,341,340,25.214743501028224,13999.453542360317,0.9956043995449494
dish,-1.5,1600.0,22.300000000000004,,341,340,25.271469654840807,14030.948415782437,0.9956043995449496
dish,-1.5,1600.0,22.400000000000002,,340,339,25.216736691342334,14000.378511866347,0.9955914808306793
dish,-1.5,1600.0,22.500000000000004,,340,339,25.272961369150323,14031.594556220329,0.9955914808306795
dish,-1.5,1600.0,22.6,,339,339,25.217397589416617,14062.741308321605,0.9999999999999998
dish,-1.5,1600.0,22.700000000000003,,339,338,25.273126712831072,14031.503207923372,0.9955784859561786
dish,-1.5,1600.0,22.800000000000004,,339,338,25.328733219466706,14062.375639542335,0.9955784859561786
dish,-1.5,1600.0,22.900000000000002,,338,337,25.271981239130948,14030.68302515212,0.9955654142459703
dish,-1.5,1600.0,23.000000000000004,,338,337,25.32710012955701,14061.284333096619,0.9955654142459706
dish,-1.5,1600.0,23.1,,337,336,25.269540229907783,14029.142511269478,0.995552265016568
dish,-1.5,1600.0,23.200000000000003,,337,336,25.324177137435374,14059.475827788328,0.995552265016568
dish,-1.5,1600.0,23.300000000000004,,337,336,25.378696419349072,14089.743840922738,0.995552265016568
dish,-1.5,1600.0,23.400000000000002,,336,335,25.319979148675486,14056.958417772681,0.9955390375763514
dish,-1.5,1600.0,23.500000000000004,,336,335,25.374023989566112,14086.962632098202,0.9955390375763513
dish,-1.5,1600.0,23.6,,335,334,25.314520816102444,14053.740256671836,0.9955257312254515
dish,-1.5,1600.0,23.700000000000003,,335,334,25.368096581463583,14083.4836555656,0.9955257312254515
dish,-1.5,1600.0,23.800000000000004,,334,333,25.30781654692356,14049.829361539798,0.9955123452556216
dish,-1.5,1600.0,23.900000000000002,,334,333,25.360928497360927,14079.314870071126,0.9955123452556216
dish,-1.5,1600.0,24.000000000000004,,334,333,25.4139294506727,14108.73875769291,0.9955123452556217
dish,-1.5,1600.0,24.1,,333,332,25.352533803827377,14074.464103279093,0.9954988789501154
dish,-1.5,1600.0,24.200000000000003,,333,332,25.405077971704333,14103.634008360108,0.9954988789501154
dish,-1.5,1600.0,24.300000000000004,,332,331,25.342926338196527,14068.93905539424,0.9954853315835567
dish,-1.5,1600.0,24.400000000000002,,332,331,25.39501873918255,14097.857768448182,0.9954853315835567
dish,-1.5,1600.0,24.500000000000004,,331,330,25.33211971484952,14062.747302655436,0.99547170242181
dish,-1.5,1600.0,24.6,,331,330,25.383765272466203,14091.417561372178,0.9954717024218103
dish,-1.5,1600.0,24.700000000000003,,331,330,25.435305965681938,14120.029606185453,0.99547170242181
dish,-1.5,1600.0,24.800000000000004,,330,329,25.371330876659602,14084.320791417278,0.9954579907218497
dish,-1.5,1600.0,24.900000000000002,,330,329,25.422431292734363,14112.688032224263,0.9954579907218499
dish,-1.5,1600.0,25.000000000000004,,329,328,25.357728648368877,14076.5747469396,0.9954441957316216
dish,-1.5,1600.0,25.1,,329,328,25.408393491386363,14104.699799449909,0.9954441957316214
dish,-1.5,1600.0,25.200000000000003,,329,328,25.45895750854583,14132.768881540058,0.9954441957316214
dish,-1.5,1600.0,25.300000000000004,,328,327,25.393205368969642,14096.072035385601,0.9954303166899064
dish,-1.5,1600.0,25.400000000000002,,328,327,25.44334007793361,14123.902412006457,0.9954303166899064
dish,-1.5,1600.0,25.500000000000004,,327,326,25.37687953757168,14086.811758995003,0.9954163528261835
dish,-1.5,1600.0,25.6,,327,326,25.42658943739049,14114.40593188255,0.9954163528261837
dish,-1.5,1600.0,25.700000000000003,,326,326,25.359428419141096,14141.946262327638,0.9999999999999996
dish,-1.5,1600.0,25.800000000000004,,326,325,25.408717928074257,14104.28630949835,0.9954023033604825
dish,-1.5,1600.0,25.900000000000002,,326,325,25.457912006905495,14131.593762575358,0.9954023033604825
dish,-1.5,1600.0,26.000000000000004,,325,324,25.389737708074243,14093.55031139446,0.9953881675032414
dish,-1.5,1600.0,26.1,,325,324,25.438517268333214,14120.62728219983,0.9953881675032417
dish,-1.5,1600.0,26.200000000000003,,324,323,25.369660757109468,14082.204604934524,0.9953739444551594
dish,-1.5,1600.0,26.300000000000004,,324,323,25.41803003030321,14109.053446479056,0.9953739444551593
dish,-1.5,1600.0,26.400000000000002,,324,323,25.466307433783395,14135.851292934785,0.9953739444551593
dish,-1.5,1600.0,26.500000000000004,,323,322,25.39646202496674,14096.878785132172,0.9953596334070436
dish,-1.5,1600.0,26.6,,323,322,25.44433475741526,14123.451624521233,0.9953596334070436
dish,-1.5,1600.0,26.700000000000003,,322,321,25.373824816942737,14084.109734727717,0.9953452335396566
dish,-1.5,1600.0,26.800000000000004,,322,321,25.421296934810265,14110.45982274991,0.9953452335396564
dish,-1.5,1600.0,26.900000000000002,,322,321,25.468680567604764,14136.760795848066,0.9953452335396564
dish,-1.5,1600.0,27.000000000000004,,321,320,25.39720529802419,14096.882194887345,0.9953307440235618
dish,-1.5,1600.0,27.1,,321,320,25.444193692125427,14122.963405335473,0.9953307440235618
dish,-1.5,1600.0,27.200000000000003,,320,319,25.372071021578364,14082.724960608803,0.9953161640189618
dish,-1.5,1600.0,27.300000000000004,,320,319,25.41866806913831,14108.588572775308,0.9953161640189621
dish,-1.5,1600.0,27.400000000000002,,320,319,25.465179851987028,14134.404858908552,0.9953161640189621
dish,-1.5,1600.0,27.500000000000004,,319,318,25.392114654443795,14093.642396237103,0.9953014926755381
dish,-1.5,1600.0,27.6,,319,318,25.438240241333144,14119.24394757624,0.9953014926755379
dish,-1.5,1600.0,27.700000000000003,,318,317,25.364544255545788,14078.130891335979,0.9952867291322828
dish,-1.5,1600.0,27.800000000000004,,318,317,25.41028738423934,14103.519786426667,0.9952867291322831
dish,-1.5,1600.0,27.900000000000002,,318,317,25.45594831483842,14128.86305895377,0.9952867291322831
dish,-1.5,1600.0,28.000000000000004,,317,316,25.381331882278822,14087.238276580705,0.9952718725173347
dish,-1.5,1600.0,28.1,,317,316,25.426615293629528,14112.371638716015,0.9952718725173347
dish,-1.5,1600.0,28.200000000000003,,316,315,25.351384197277483,14070.405241458777,0.9952569219478036
dish,-1.5,1600.0,28.300000000000004,,316,315,25.396293681898833,14095.33069100781,0.9952569219478034
dish,-1.5,1600.0,28.400000000000002,,316,315,25.441123890986773,14120.212141425589,0.9952569219478034
dish,-1.5,1600.0,28.500000000000004,,315,314,25.36499374737796,14077.745931336547,0.9952418765295967
dish,-1.5,1600.0,28.6,,315,314,25.409454769663125,14102.422104404512,0.9952418765295972
dish,-1.5,1600.0,28.700000000000003,,314,313,25.332725625975115,14059.623001915472,0.9952267353572419
dish,-1.5,1600.0,28.800000000000004,,314,313,25.376820917181124,14084.095819395503,0.9952267353572422
dish,-1.5,1600.0,28.900000000000002,,314,313,25.420839720285144,14108.526186098861,0.9952267353572424
dish,-1.5,1600.0,29.000000000000004,,313,312,25.343232286324692,14065.238826798375,0.9952114975137044
dish,-1.5,1600.0,29.1,,313,312,25.386889910910206,14089.468369007845,0.9952114975137042
dish,-1.5,1600.0,29.200000000000003,,312,312,25.308698705409487,14113.656315344677,0.9999999999999996
dish,-1.5,1600.0,29.300000000000004,,312,311,25.351998478223177,14069.887165588678,0.995196162070201
